Disparate Impact,0,1
0.3867554843624856,0.763684409211023,0.763684409211023
0.3897550876877559,0.7568893922234805,0.7568893922234805
0.4542547822239422,0.7470743676859192,0.7470743676859192
0.48209475431825927,0.739524348810872,0.739524348810872
0.5252077593056618,0.7297093242733107,0.7297093242733107
0.5548077296996006,0.7172517931294828,0.7172517931294828
0.6337340536532718,0.7146092865232163,0.7146092865232163
0.6922642697074066,0.7032842582106456,0.7032842582106456
0.7527397238294199,0.6749716874292185,0.6749716874292185
0.7950831540109142,0.6625141562853907,0.6625141562853907
0.9127464012868988,0.6474141185352963,0.6474141185352963
