Repair Level,0,1
0.0,1.0,0.24665608705508954
0.1,1.0,0.2950112419879862
0.2,1.0,0.32796848712966475
0.3,1.0,0.3639095187592068
0.4,1.0,0.4863746698841836
0.5,1.0,0.4775201448073872
0.6,1.0,0.507306901445162
0.7,1.0,0.6119101356067043
0.8,1.0,0.6302387330300776
0.9,1.0,0.7181147836848346
1.0,1.0,0.8284035421666803
