Disparate Impact,0,1
0.43999384244486245,0.7753869384673462,0.7753869384673462
0.48759968635349216,0.773121932804832,0.773121932804832
0.5449422781522675,0.7719894299735749,0.7719894299735749
0.5755865599291462,0.773121932804832,0.773121932804832
0.6358402331589057,0.7761419403548508,0.7761419403548508
0.6703162585508572,0.7818044545111362,0.7818044545111362
0.688238861257526,0.7855794639486599,0.7855794639486599
0.7156683929897303,0.7799169497923745,0.7799169497923745
0.7484088209146624,0.7708569271423179,0.7708569271423179
0.8050918742613415,0.768969422423556,0.768969422423556
0.8546180008383342,0.7648169120422801,0.7648169120422801
