Disparate Impact,0,1
0.08667835325365207,0.7546243865609664,0.7546243865609664
0.12206531976563322,0.7557568893922235,0.7557568893922235
0.14892334904126692,0.7565118912797282,0.7565118912797282
0.20909251881363436,0.7587768969422424,0.7587768969422424
0.255552760772019,0.759531898829747,0.759531898829747
0.3012931093495434,0.7576443941109853,0.7576443941109853
0.3773728614951957,0.7482068705171763,0.7482068705171763
0.46166576870202636,0.7478293695734239,0.7478293695734239
0.5520299753367482,0.7315968289920725,0.7315968289920725
0.7040037637349107,0.7240468101170253,0.7240468101170253
0.8773855154871374,0.7097017742544356,0.7097017742544356
